X,Y,OBJECTID,id,d,e,datum,den,rok,mesic,zavineni,viditelnost,cas,hodina,mesic_t,doba,den_v_tydnu,alkohol,alkohol_vinik,hlavni_pricina,srazka,pricina,stav_vozovky,povetrnostni_podm,rozhled,misto_nehody,druh_komun,usmrceno_os,tezce_zran_os,lehce_zran_os,hmotna_skoda,smrt,tz,lz,smrt_dny,smrt_po,vek_skupina,chodec_pohlavi,kategorie_chodce,stav_chodce,chovani_chodce,situace_nehody,prvni_pomoc,nasledky_chodce,nazev,POINT_X,POINT_Y,GlobalID
16.6134966820001,49.2249015470001,1572,60206162142,-597407.607,-1157502.281,2016/11/27 00:00:00+00,7,2016,11,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1050,10,listopad,den,neděle,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,nesprávné otáčení nebo couvání,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,0,1,2000,0,0,1,1,,71 a více,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,lehké zranění,Brno-sever,16.6134966820001,49.2249015470001,{141EEF4A-C52E-4687-BB9F-DE99C0065AF2}
16.615795002,49.196183998,1573,60206162150,-597584.119,-1160695.274,2016/11/28 00:00:00+00,1,2016,11,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",1731,17,listopad,den,pondělí,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,1,6000,0,0,1,1,,45-60,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",vstup chodce na signál VOLNO,vozidlem RZP,lehké zranění,Brno-střed,16.615795002,49.196183998,{8D16071A-B9B3-47D0-9589-C81D09B7B24F}
16.6653086800001,49.1484494750001,1574,60206162154,-594563.031,-1166359.47,2016/11/29 00:00:00+00,2,2016,11,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",725,7,listopad,den,úterý,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,1,10000,0,0,1,1,,61-70,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Tuřany,16.6653086800001,49.1484494750001,{01FDBB62-CABE-4522-B7FF-1BA7387628A4}
16.687561638,49.207953246,1575,60206162158,-592244.651,-1159953.12,2016/11/29 00:00:00+00,2,2016,11,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",1840,18,listopad,den,úterý,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,2,50000,0,0,1,1,,71 a více,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Líšeň,16.687561638,49.207953246,{E98139A6-4F1F-4C9F-BA45-291E6E38B998}
16.689940683,49.182401407,1576,60206162162,-592374.665,-1162796.871,2016/11/30 00:00:00+00,3,2016,11,řidičem nemotorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",540,5,listopad,noc,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,1,2000,0,0,0,1,,24-32,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",vstup chodce do vozovky v blízkosti přechodu (cca do 2O m),nebylo třeba poskytnout,bez zranění,Brno-Slatina,16.689940683,49.182401407,{36AE8FA1-B032-476D-8C3F-643E48ABA6EB}
16.5642186810001,49.168226625,1577,60206162180,-601656.942,-1163381.086,2016/12/01 00:00:00+00,4,2016,12,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1055,10,prosinec,den,čtvrtek,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,povrch mokrý,neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,1,0,1000,0,1,0,1,,71 a více,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,vozidlem RZP,těžké zranění,Brno-Starý Lískovec,16.5642186810001,49.168226625,{BE994FF6-3CDC-4C10-AD0F-601BD07E8615}
16.6441826770001,49.2154260950001,1578,60206162189,-595298.245,-1158789.561,2016/12/02 00:00:00+00,5,2016,12,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1030,10,prosinec,den,pátek,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,0,0,0,1,1,,33-44,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Maloměřice a Obřany,16.6441826770001,49.2154260950001,{BF21ABA6-690D-46AC-8D7B-D73AD1C6D1F3}
16.609997687,49.2047365700001,1579,60206162214,-597901.959,-1159704.324,2016/12/05 00:00:00+00,1,2016,12,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",1915,19,prosinec,den,pondělí,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,0,0,0,1,1,,19-24,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené","chůze, stání na chodníku",vozidlem RZP,lehké zranění,Brno-střed,16.609997687,49.2047365700001,{1EAC7275-67E7-479B-9F4E-43EA0B91F555}
16.558574687,49.2249545550001,1580,60206162231,-601383.898,-1157065.279,2016/12/07 00:00:00+00,3,2016,12,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",1925,19,prosinec,den,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace místní,0,0,1,0,0,0,1,1,,61-70,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Komín,16.558574687,49.2249545550001,{4F439A34-A733-4AFB-9F55-42C544DDEF68}
16.627147687,49.222896459,1581,60206162263,-596442.994,-1157830.681,2016/12/12 00:00:00+00,1,2016,12,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1000,10,prosinec,den,pondělí,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,při otáčení nebo couvání,povrch mokrý,neztížené,dobré,parkoviště přiléhající ke komunikaci,komunikace místní,0,1,0,0,0,1,0,1,,71 a více,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení těsně před nebo za vozidlem parkujícím,vozidlem RZP,těžké zranění,Brno-sever,16.627147687,49.222896459,{8A06E6A8-27ED-44B6-A55E-1633FCE4729B}
16.5588046840001,49.1709857820001,1582,60206162279,-602016.228,-1163033.384,2016/12/13 00:00:00+00,2,2016,12,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1235,12,prosinec,den,úterý,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,nesprávné otáčení nebo couvání,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,"komunikace účelová - ostatní (parkoviště, odpočívky apod.",0,0,1,0,0,0,1,1,,7-11,dívka (do 15 let),dítě (do 15 let),dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené","chůze, stání na chodníku",vozidlem RZP,lehké zranění,Brno-Starý Lískovec,16.5588046840001,49.1709857820001,{08AA02E9-FDD5-4D30-AE78-5C1F65EF49A5}
16.55423869,49.1706737640001,1583,60206162298,-602350.954,-1163031.866,2016/12/14 00:00:00+00,3,2016,12,řidičem motorového vozidla,"ve dne, zhoršená viditelnost (svítání, soumrak)",1617,16,prosinec,den,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,povrch mokrý,neztížené,dobré,přechod pro chodce,komunikace místní,0,1,0,10000,0,1,0,1,,61-70,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,těžké zranění,Brno-Starý Lískovec,16.55423869,49.1706737640001,{545ABBF5-3097-4F7C-8480-2EE9A6C87252}
16.6050066810001,49.208103743,1584,60206162321,-598223.255,-1159292.962,2016/12/16 00:00:00+00,5,2016,12,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1220,12,prosinec,den,pátek,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,1,5000,0,0,1,1,,61-70,muž,muž,"nepozornost, roztržitost","zmatené, zbrklé, nerozhodné jednání",přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,lehké zranění,Brno-Královo Pole,16.6050066810001,49.208103743,{0C4CD8A5-6A52-4485-82BB-45CC7FE66798}
16.5974816780001,49.1635343620001,1585,60206162323,-599301.773,-1164161.426,2016/12/16 00:00:00+00,5,2016,12,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1145,11,prosinec,den,pátek,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,0,0,0,1,1,,71 a více,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,poskytnuta osádkou vozidel zúčast.na nehodě,lehké zranění,Brno-jih,16.5974816780001,49.1635343620001,{22026E23-3F33-4181-A6F9-23A394BCEB75}
16.6020686850001,49.1847235340001,1586,60206162328,-598715.746,-1161854.801,2016/12/17 00:00:00+00,6,2016,12,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",240,2,prosinec,noc,sobota,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,povrch mokrý,neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,10000,0,0,1,1,,24-32,žena,žena,"pod vlivem alkoholu, obsah alkoholu v krvi 1 ‰ a více","správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-střed,16.6020686850001,49.1847235340001,{BCF857E5-FBD2-49C0-A374-F54997B5CD9F}
16.595014684,49.1841254980001,1587,60206162344,-599234.113,-1161865.583,2016/12/19 00:00:00+00,1,2016,12,chodcem,"ve dne, zhoršená viditelnost (svítání, soumrak)",1622,16,prosinec,den,pondělí,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,povrch mokrý,neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,1,0,30000,0,1,0,1,,71 a více,muž,muž,"nepozornost, roztržitost","správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,těžké zranění,Brno-střed,16.595014684,49.1841254980001,{24DF3A19-4652-4469-B9CE-4FFBDBBA4303}
16.6300476770001,49.189455787,1588,60206162347,-596631.63,-1161550.604,2016/12/19 00:00:00+00,1,2016,12,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",1715,17,prosinec,den,pondělí,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,povrch mokrý,neztížené,dobré,"zastávka tramvaje, autobusu, trolejbusu bez nástup. ostrůvku",komunikace sledovaná (ve vybraných městech),0,0,1,0,0,0,1,1,,24-32,žena,žena,nezjištěno,žádné z uvedených,jiná situace,vozidlem RZP,lehké zranění,Brno-Černovice,16.6300476770001,49.189455787,{A70218D3-F5E1-4E0E-B2EA-0AE75378B3B6}
16.591290682,49.229514764,1589,60206162364,-598960.336,-1156818.289,2016/12/21 00:00:00+00,3,2016,12,řidičem motorového vozidla,"ve dne, zhoršená viditelnost (svítání, soumrak)",1635,16,prosinec,den,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,povrch mokrý,neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,1,0,10000,0,1,0,1,,33-44,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,těžké zranění,Brno-Královo Pole,16.591290682,49.229514764,{FA8D72A7-26F3-4B4C-9BFF-D37ECB2AB23E}
16.60343168,49.198646266,1590,60206162427,-598450.454,-1160326.221,2016/12/30 00:00:00+00,5,2016,12,řidičem motorového vozidla,"ve dne, zhoršená viditelnost (svítání, soumrak)",1638,16,prosinec,den,pátek,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,10000,0,0,1,1,,71 a více,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-střed,16.60343168,49.198646266,{15DCBD09-BCFF-4DFB-815A-9C0F29742BD2}
16.60775469,49.199801318,1591,60206170005,-598123.441,-1160232.393,2017/01/02 00:00:00+00,1,2017,1,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1558,15,leden,den,pondělí,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,povrch mokrý,neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,1,10000,0,0,1,1,,71 a více,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"náhlé vstoupení do vozovky z chodníku, krajnice",přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,lehké zranění,Brno-střed,16.60775469,49.199801318,{D9399659-5669-4C5B-8C55-5146A15050D2}
16.6135576820001,49.1617682560001,1592,60206170012,-598157.323,-1164482.738,2017/01/03 00:00:00+00,2,2017,1,řidičem motorového vozidla,"v noci - bez veřejného osvětlení, viditelnost nezhoršená vlivem povětrnostních podmínek",1700,17,leden,den,úterý,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,povrch mokrý,neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,0,1,15000,0,0,1,1,,33-44,žena,žena,jiný neuvedený stav,žádné z uvedených,jiná situace,vozidlem RZP,lehké zranění,Brno-jih,16.6135576820001,49.1617682560001,{0073C8A7-F231-4EBB-BD8F-DDA3E5933BF4}
16.536654872,49.2217524710001,1593,60206170014,-603009.644,-1157255.676,2017/01/04 00:00:00+00,3,2017,1,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",928,9,leden,den,středa,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,povrch mokrý,neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,0,1,15000,0,0,1,1,,45-60,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Komín,16.536668691,49.2216694000001,{DC53F301-04BA-4F0C-AFF6-E1AECB7ECAA0}
16.607487689,49.2017394170001,1594,60206170063,-598119.617,-1160016.028,2017/01/11 00:00:00+00,3,2017,1,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1234,12,leden,den,středa,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,parkoviště přiléhající ke komunikaci,komunikace sledovaná (ve vybraných městech),0,0,1,1000,0,0,0,1,,24-32,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,žádné z uvedených,přecházení mimo přechod (2O a více metrů od přechodu),nebylo třeba poskytnout,bez zranění,Brno-střed,16.607487689,49.2017394170001,{9F50DD43-F527-443C-A67F-C711E07D8BBA}
16.6198046860001,49.199911329,1595,60206170072,-597249.105,-1160314.551,2017/01/12 00:00:00+00,4,2017,1,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1030,10,leden,den,čtvrtek,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,při otáčení nebo couvání,povrch mokrý,neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,0,0,1,0,0,0,1,1,,45-60,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,vozidlem RZP,lehké zranění,Brno-střed,16.6198046860001,49.199911329,{F1DE6752-A205-4BCF-BFA3-B2DC752A4604}
16.6323346820001,49.1902798290001,1596,60206170083,-596456.077,-1161477.363,2017/01/13 00:00:00+00,5,2017,1,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",649,6,leden,den,pátek,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,jiné nedání přednosti,povrch mokrý,neztížené,dobré,čerpadlo pohonných hmot,komunikace místní,0,0,1,0,0,0,1,1,,24-32,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,jinou osobou,lehké zranění,Brno-Černovice,16.6323346820001,49.1902798290001,{93A0AEA9-E9A3-42A2-96EB-B0EA9B4D8C54}
16.620379685,49.187149666,1597,60206170089,-597359.758,-1161729.984,2017/01/14 00:00:00+00,6,2017,1,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1250,12,leden,den,sobota,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,povrch mokrý,sněžení,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,0,100,0,0,0,1,,,žena,žena,nezjištěno,"správné, přiměřené",vstup chodce na signál VOLNO,nebylo třeba poskytnout,bez zranění,Brno-střed,16.620379685,49.187149666,{11568D66-84F0-4F54-8335-87265F59DA89}
16.6463146790001,49.1952620920001,1598,60206170090,-595383.719,-1161035.608,2017/01/14 00:00:00+00,6,2017,1,řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",350,3,leden,noc,sobota,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,povrch mokrý,neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,1,0,0,0,1,0,1,,33-44,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,jinou osobou,těžké zranění,Brno-Židenice,16.6463146790001,49.1952620920001,{15AC1A0D-94E1-4404-992C-BFA8899982E6}
16.530975681,49.2275896740001,1599,60206170104,-603350.44,-1156556.23,2017/01/16 00:00:00+00,1,2017,1,řidičem motorového vozidla,"ve dne, zhoršená viditelnost (svítání, soumrak)",740,7,leden,den,pondělí,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,povrch mokrý,neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,10000,0,0,1,1,,19-24,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,vozidlem RZP,lehké zranění,Brno-Bystrc,16.530975681,49.2275896740001,{E002E560-F6BE-4DD8-B87F-16A132A0C818}
16.644002684,49.2153660920001,1600,60206170117,-595311.996,-1158794.792,2017/01/17 00:00:00+00,2,2017,1,řidičem motorového vozidla,"ve dne, zhoršená viditelnost (svítání, soumrak)",715,7,leden,den,úterý,Nezjišťován,nezjišťováno,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,povrch mokrý,neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),0,0,1,0,0,0,1,1,,33-44,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",přecházení po vyznačeném přechodu,jinou osobou,lehké zranění,Brno-Maloměřice a Obřany,16.644002684,49.2153660920001,{856EEBAB-BB81-4C69-A71F-0FE4A6DBF4A9}
16.641582688,49.1865886350001,1601,60206170123,-595829.848,-1161957.672,2017/01/18 00:00:00+00,3,2017,1,chodcem,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1320,13,leden,den,středa,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"na vozovce je náledí, ujetý sníh - posypané",neztížené,dobré,parkoviště přiléhající ke komunikaci,komunikace místní,0,0,1,0,0,0,1,1,,7-11,chlapec (do 15 let),dítě (do 15 let),dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"náhlé vstoupení do vozovky z chodníku, krajnice",přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,lehké zranění,Brno-Černovice,16.641582688,49.1865886350001,{54AA60A9-A028-4117-B5EE-6FA31C63E349}
16.5426792150001,49.218795136,1602,60206170138,-602609.051,-1157620.875,2017/01/19 00:00:00+00,4,2017,1,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1600,16,leden,den,čtvrtek,Ne,ne,nedání přenosti v jízdě,srážka s chodcem,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),0,1,0,0,0,1,0,1,,7-11,chlapec (do 15 let),dítě (do 15 let),nezjištěno,žádné z uvedených,přecházení po vyznačeném přechodu,vozidlem RZP,těžké zranění,Brno-Komín,16.5426792150001,49.218795136,{61571BF9-5DCB-44C5-B4BC-32BFC2B01FBF}
16.5880846800001,49.2175382020001,1603,60206170169,-599335.972,-1158117.215,2017/01/24 00:00:00+00,2,2017,1,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",930,9,leden,den,úterý,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,povrch mokrý,neztížené,dobré,"zastávka tramvaje, autobusu, trolejbusu bez nástup. ostrůvku",komunikace sledovaná (ve vybraných městech),0,0,1,15000,0,0,1,1,,19-24,muž,muž,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,vozidlem RZP,lehké zranění,Brno-Královo Pole,16.5880846800001,49.2175382020001,{5BD737F0-77B5-470B-B6EA-768F851337BA}
16.5901599760001,49.211156794,1604,60206170172,-599262.121,-1158839.006,2017/01/24 00:00:00+00,2,2017,1,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1457,14,leden,den,úterý,Ne,ne,nesprávný způsob jízdy,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,1,30000,0,0,1,1,,7-11,dívka (do 15 let),dítě (do 15 let),"nepozornost, roztržitost",špatný odhad vzdálenosti a rychlosti vozidla,přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,lehké zranění,Brno-Žabovřesky,16.5901599760001,49.211156794,{96111808-93D6-4ECD-A28C-5D14040A8372}
16.618744685,49.1971371820001,1605,60206170173,-597359.019,-1160612.97,2017/01/24 00:00:00+00,2,2017,1,chodcem,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",1945,19,leden,den,úterý,Ne,ne,nezaviněno řidičem,srážka s chodcem,nezaviněná řidičem,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),0,0,1,0,0,0,1,1,,24-32,muž,muž,"nepozornost, roztržitost","zmatené, zbrklé, nerozhodné jednání",přecházení mimo přechod (2O a více metrů od přechodu),vozidlem RZP,lehké zranění,Brno-střed,16.618744685,49.1971371820001,{E95E6F95-21D3-43DF-ADCD-C3F4AB9CC7B3}
16.6191546800001,49.2030294850001,1606,60206170176,-597258.977,-1159964.722,2017/01/25 00:00:00+00,3,2017,1,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1013,10,leden,den,středa,Ne,ne,nesprávný způsob jízdy,srážka s tramvají,samovolné rozjetí nezajištěného vozidla,"povrch suchý, neznečistěný",neztížené,dobré,"zastávka autobusu, trolejbusu, tramvaje s nástup. ostrůvkem",komunikace sledovaná (ve vybraných městech),0,0,2,30000,0,0,1,1,,24-32,žena,jiná skupina,nezjištěno,žádné z uvedených,jiná situace,vozidlem RZP,lehké zranění,Brno-sever,16.6191546800001,49.2030294850001,{188E20C4-B805-4CA7-B56B-2B59854FC877}
16.6191546800001,49.2030294850001,1607,60206170176,-597258.977,-1159964.722,2017/01/25 00:00:00+00,3,2017,1,řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",1013,10,leden,den,středa,Ne,ne,nesprávný způsob jízdy,srážka s tramvají,samovolné rozjetí nezajištěného vozidla,"povrch suchý, neznečistěný",neztížené,dobré,"zastávka autobusu, trolejbusu, tramvaje s nástup. ostrůvkem",komunikace sledovaná (ve vybraných městech),0,0,2,30000,0,0,1,1,,71 a více,žena,jiná skupina,nezjištěno,žádné z uvedených,jiná situace,vozidlem RZP,lehké zranění,Brno-sever,16.6191546800001,49.2030294850001,{ED6DA081-F989-4159-AB32-542569E19CB3}
16.5852036800001,49.2357560470001,1608,60206170190,-599326.247,-1156080.514,2017/01/27 00:00:00+00,5,2017,1,řidičem motorového vozidla,"ve dne, zhoršená viditelnost (svítání, soumrak)",1700,17,leden,den,pátek,Ne,ne,nesprávný způsob jízdy,jiný druh nehody,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,"zastávka tramvaje, autobusu, trolejbusu bez nástup. ostrůvku",komunikace místní,0,0,1,0,0,0,1,1,,61-70,žena,žena,dobrý - žádné nepříznivé okolnosti nebyly zjištěny,"správné, přiměřené",jiná situace,vozidlem RZP,lehké zranění,Brno-Medlánky,16.5852036800001,49.2357560470001,{2142952B-3264-4ADA-B23B-D02C93197582}
