ObjectId,platnostod,platnostdo,datum_exportu,GlobalID,SHAPE_Length,SHAPE_Area
473,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{27A6DF9B-239A-44A6-8CE7-C45AAFDC1809},0.000716624272444387,7.3753274317616e-09
474,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{AA8472C2-C958-4701-B1A5-DE31D2F91028},0.00171809406967958,1.78989950123796e-08
475,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8ED7E201-8760-4702-AFD8-972143C7DED4},0.00230122817414151,2.53530371931115e-08
476,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{BD6B9D27-3E81-4DDB-AB81-A47EE53B80E5},0.000270595008216513,2.55930348780052e-09
477,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{568C6E0E-ED9A-4762-BBB6-C23F2F36A4F8},0.000494003493930505,4.32661157930587e-09
478,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{513E73A9-BA79-4925-A824-40947F87A3BE},0.000386469392035664,7.37224770469015e-09
479,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{A5D97AF2-34A5-4EDF-96A6-FC699D004495},0.000757051214571222,6.89319730750186e-09
480,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{AF62230E-F97F-4B20-B677-870E63668D32},0.000853065348684996,3.16709431471291e-08
481,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{1050C326-E218-49BB-BE51-C676AD962680},0.000294705444091029,4.65647579619165e-09
482,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{31338705-9293-44B7-8AD7-5349FDA1645A},0.000249858300497314,3.52592455767348e-09
483,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E16F24E7-4C37-4167-86AF-C075122C2697},0.00020886316719974,1.57774949328869e-09
484,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{079940FD-EB74-4F47-8436-95F60BD0AA1D},0.00613186538152836,6.34031633704935e-08
485,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{F370DCF9-65EF-4D4D-8CF7-EAA2E76860C2},0.0019076668654505,2.15021208107445e-08
486,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{6D418E8D-27B3-49F0-949B-D7DCAD9D822B},0.00142713470972557,1.5878667826113e-08
487,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{FC6FE154-2BD0-4234-BAE4-F1FFE5B09ADC},0.000544004458518966,5.68681088517457e-09
488,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{BBA1C27A-3913-4170-B8C2-2C777600E8AF},0.000241058926596427,2.8620691023818e-09
489,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{1E9E3FEC-5578-49F2-A475-0266B58E252F},0.00182288611068776,2.37815826333638e-08
490,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{B4F8D778-0386-4A30-99C9-3BAE7D61E65D},0.000388894238363142,6.37710815041619e-09
491,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{BFC691C9-3542-42BA-A4EB-FDA6B3A68D70},0.000531712844266095,4.44290636548427e-09
492,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{C1676D2C-A34F-4185-A371-FEBAE24F5A80},0.000356134642559052,3.0987358247133e-09
493,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{7B361931-5800-47B9-93CE-121B1DF4048F},0.00100212308035149,2.70257868816551e-08
494,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{2D49F5E0-6F2D-468A-9EFF-A6A3BEAEA3EE},0.0004704491002508,6.37175741030469e-09
495,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{810AD158-2B6C-48F4-BB91-72E442AC02BF},0.000662311509027217,1.02976834295001e-08
496,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{2EC9AA5A-84F7-4442-95E9-2D059BD5262A},0.000456890450857675,6.48197546773296e-09
497,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{A342D124-2CB4-4AA2-A640-9718172782A9},0.00077695367971895,1.29111820097376e-08
498,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{3BD322B0-0D45-4887-9BA7-3B17CF9697CA},0.00074994231549004,1.26241368005214e-08
499,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{85F4F4A5-5ACE-44B4-893F-BC3B8D4D1154},0.00323494304615201,3.45385564115796e-08
500,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{9145B032-669F-4C4F-B06C-1C68ED429B7F},0.000275392490498403,2.4461418329391e-09
501,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{1E19E7D5-CF42-46D0-831B-57823C933E5E},0.000534718013895682,1.04037162221388e-08
502,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{147BF397-711B-4A16-B38D-9F0E49E35EDD},0.000189230791276885,2.07407632441023e-09
503,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{FF76E9A6-2908-4897-AB57-E0A065602792},0.000463235070075324,9.00061524763919e-09
504,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{C468E102-3001-42F9-B2D2-8B3C7B880544},0.00115552522979351,2.61633318553662e-08
505,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{CF9FD60F-8844-4934-ABAF-8CC6E5C6E9D8},0.0013739210632518,3.23276629584728e-08
506,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E3C7298D-4102-49A0-B0FD-C37A22AABDE6},0.00196925585590657,4.72916336607663e-08
507,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{7439E978-54BA-4E81-BC04-199B3576D7E1},0.00183481264061009,4.33154930361917e-08
508,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{692AD8EA-E9B5-44E2-B994-A605DAD6E47D},0.000304994720182685,4.93784938349004e-09
509,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{0C2113B5-ACA8-4BC6-8E9A-84DA446EBC39},0.000284728373696904,3.59468701051944e-09
510,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{7C8A59D2-85D5-4627-B55A-91415546C07C},0.00352208807561124,3.89537470961275e-08
511,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{453C44FB-8D31-4CDB-9168-B8F3DA9581D5},0.00203241212974655,1.99586232972008e-08
512,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{C80B74E3-BC5F-49E8-8CC1-249266323B73},0.000464135839785573,4.03345225047051e-09
513,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{1CF451DB-06FD-4E08-BEC3-3E097C509B7E},0.00145872408193453,3.38716978386932e-08
514,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{83E56A2A-655C-43DC-9BAA-82BC0A9E9C37},0.000236409923515444,3.19711342309395e-09
515,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{5390BD45-18F9-4509-A29C-C09DAFD24701},0.00145184008785751,3.44605187094458e-08
516,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D3C3407E-094E-488B-BA1A-286F6F9FBB71},0.00518151830943425,5.0682167185354e-08
517,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{496F59A7-F8AF-4E04-9302-AADF4B1CDB53},0.00191912411920447,4.6122708822237e-08
518,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{FF2F743B-A139-4B69-ABAD-477959DDEFF3},0.000929767329912411,1.85758572921093e-08
519,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{DB501EF9-A4E0-44B4-BE0D-5431141BE9D6},0.000721759764288221,1.70415663327304e-08
520,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{98B86B8E-5F3C-45AC-81EA-0509A2D14B2A},0.000834364712985213,2.04312688669614e-08
521,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{2F57EF05-68DD-4CF2-AF1B-84EBEAD2A64E},0.00145779004307993,1.2254277279723e-08
522,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D0942B23-A13E-4EC5-8B35-BE6E5A59093B},0.00340568163925802,6.98077487969052e-08
523,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{CBE55540-D273-405E-9914-0BE526EB683A},0.000316141183740885,4.31538732901813e-09
524,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{62470F01-CAA2-4DE4-AE07-0A2AC1F7AA68},0.00326954643105737,3.37773911000922e-08
525,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{B0B292DE-F3DA-40D5-B019-8C2E8590FEA9},0.000244248613629871,3.57620745031525e-09
526,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D3D21357-9412-41AD-A72A-6FC3E8FAC48A},0.00081401676012367,1.66404312778378e-08
527,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{86E54E6B-291F-4104-BAB3-7C60A1C6B096},0.000404725590617737,7.1608172896233e-09
528,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{AE99CA28-99D0-421E-8A05-815EF7F0C9A9},0.0023727572728754,4.84388347426142e-08
529,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{10F22546-E8CA-4152-B075-8AC02D0E21D4},0.000176746475347803,1.66479141403611e-09
530,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{66D357F3-C4FA-4A5A-8451-2C490A8C288F},0.00221493756205181,2.36336122511544e-08
531,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{71D0D6DE-D58B-4399-8DA0-BC19C7B8ECD7},0.00267715572449035,6.18522089932061e-08
532,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{759D83CD-BF64-4B84-8A0A-CE04145816C6},0.000230393928879921,2.4104114501454e-09
533,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{A5155163-94B6-4B6C-A51E-A8F974B2BC48},0.00184512325466616,1.94170924368304e-08
534,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{41018E2C-698F-4C3C-9EFC-7DDB0CD3B0A5},0.00440864239348295,9.94458724344861e-08
535,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{BA659C95-9E9E-4FC0-B92E-072C08BEB7AC},0.000217976253674918,2.1424646092862e-09
536,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{28801DB9-AE33-4035-A700-D4B9D1A4DFD9},0.0051796787993706,5.9464906979429e-08
537,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{759EB7D6-9064-4272-AF60-E960E4BE6B17},0.00126586465560559,2.37979130772224e-08
538,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{92076451-DCF3-4928-AE47-4288468D16FC},0.000494433700253714,5.71077609225523e-09
539,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{61409808-3EE1-4748-B923-F7A14AB2D270},0.0005228740696897,6.13168506722972e-09
540,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{3801255F-84FA-4991-A3E9-C1558E7D7D00},0.00192340292130267,4.40643849633415e-08
541,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E2844652-4F91-4FFB-830B-53B523779311},0.0009072320006747,1.96398657249131e-08
542,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{CF4607A6-5B12-45A1-95E2-205004C17178},0.000597547905109937,5.64892629666136e-09
543,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{CE018F89-B7BE-450B-BB7A-AC697830665F},0.00125717065648408,1.18001754188162e-08
544,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{7F31A9F4-BEC8-4E09-AC57-DB0194994E91},0.00065740664176574,8.06366450977392e-09
545,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{40398E19-F201-4CFE-AA4D-FC37EDDC2A32},0.000125923251545835,9.53026080169196e-10
546,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{174790BF-7EDF-43E5-BAC2-1075863DDB8E},0.000412886007240496,4.63989751938571e-09
547,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D50B9C78-6164-4506-B819-31BFBE06723D},0.00128027012266568,1.66068186801589e-08
548,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{34E0F50A-8A15-4B49-8103-07AEDDD57A17},0.000337442115676099,2.88959786941699e-09
549,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{1D23FADC-E80E-4473-9098-212F26ECA78B},0.000812627300813373,8.02719777357953e-09
550,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{3C54FFBC-7E61-46BD-8315-ED6D86D93651},0.000443383710797346,4.11812391286363e-09
551,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{A4F08E8F-316A-4362-971C-E8C2C55F9A9F},0.00145889433523369,1.46369350913609e-08
552,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{505AF749-D8FA-458D-8460-C716C8641EA9},0.00146035928202802,1.50222251763322e-08
553,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{0C1F51A6-7A4D-4FA8-8F19-A590BB07C4B1},0.000317016755038224,2.87644697918656e-09
554,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{2D8263B5-A021-46DD-B58D-D7ADD18334EE},0.0021270397596315,2.2314683373565e-08
555,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{60365B96-FBE3-427A-9A07-E51591B8FF33},0.000933583797795807,9.49345036442181e-09
556,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{DCEF7DF3-E111-4468-BBF9-EB5441FAFDD1},0.000699032508973396,7.08158272456406e-09
557,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{688311AC-DDD3-4AE1-A0D5-08895A477D5A},0.000430515209535392,4.08939545147574e-09
558,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{F4454A6F-A016-413A-B5F4-B7D0AF0F7245},0.000875462793024195,8.77685995693127e-09
559,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8C8FB8DC-83CA-41A0-B9A3-160F4CA418FB},0.000347647676422201,6.1229557995599e-09
560,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{64CCAC2A-2EB8-4401-8A0D-889BE5BAAE71},0.000876526298731612,8.61993278277865e-09
561,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8A27440F-4157-4353-8E19-2C8371F21043},0.00372712386805924,3.82376400063324e-08
562,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{C2532E8A-701D-442F-9962-56A009C7D31D},0.000209965233203641,1.56564467798797e-09
563,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{9F5AD909-09ED-433D-B299-D2FABB530399},0.00182084886311515,4.13179533177926e-08
564,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{6A3B7883-DF43-47B8-A776-EFE615073F13},0.000194894742706618,2.17532095158525e-09
565,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{C1150353-46F5-4BDF-A6CF-163ADF6381C4},0.00048482751350272,9.10211179406781e-09
566,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{9B406102-333D-4389-BAD8-133D24353AC4},0.00025686523545385,3.28589670768175e-09
567,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8AAD5D3E-BFF6-431A-9816-19FA5BF502AD},0.000989707969859744,2.24219097971374e-08
568,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{7571D0F1-368A-4C38-ADF3-FF945D281D49},0.000214774148612939,1.44878464385068e-09
569,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{2CA0F943-B252-4038-8AB2-EBCB128AF7B5},0.000221317544313647,1.45437441249527e-09
570,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{8783C36D-60E4-43E4-889D-4B2DAD94A11A},0.000207901831022803,1.44760047801211e-09
571,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8A310518-D9E1-4F66-A75B-74876B1C48E2},0.00245858974762211,2.5439133178038e-08
572,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{AE8F326A-9E4E-4929-8FC1-6F5313B93C30},0.000238968124393508,2.10016862914393e-09
573,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{0C91047B-E81D-43D2-A730-F11F8917E621},0.00155195502207911,1.55860870024266e-08
574,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{223F7F80-F912-4096-85A4-E3C87CC909A1},0.000684286969800406,6.36738930161782e-09
575,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{4DEDBA28-1460-454C-A56D-17CFB944C2EA},0.00163021663910949,1.62350861092509e-08
576,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{3F568C6B-D587-4AC6-AAF9-6B6424B8F089},0.000151112307191811,1.06743211719587e-09
577,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{359F6697-78C5-4D28-841F-3E77BEE1B7C0},0.000389751987390398,7.08514173084071e-09
578,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{CB8E1E75-AB76-42F8-AB4B-7C9ECAAAA909},0.00176566573877388,4.23021410646938e-08
579,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{51DF79B0-1D9F-4122-8AF6-5F3541C5BA0C},0.000246874439284145,3.45204218532223e-09
580,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{4C33DF1A-642D-45E1-A66D-20882408BD9C},0.00256259885367936,6.28714679689063e-08
581,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{86BE0DB3-4FAD-491D-BE02-E787F5572DB4},0.000249333439765106,3.52333820344614e-09
582,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{AB003AC1-A523-43FA-AF06-A906F0D01027},0.000196921662248453,2.19208737026713e-09
583,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{46EAA9AB-D7D2-43F3-9B73-7BD49DC1F214},0.000489217433413005,8.27741263494666e-09
584,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{57D4E0DC-194F-4676-B379-7E7BCB5D007B},0.000913178366754309,1.85574018688299e-08
585,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{9985A236-3F98-41EC-8131-50CC60218664},0.000339653515278324,4.62563931799403e-09
586,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{10DA0979-247E-4FE9-9606-C600D4852240},0.000620789962245477,1.2181327369225e-08
587,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{30F3FEDF-1D83-450F-9B42-BDAC53428008},0.000904478481188831,2.39434128387781e-08
588,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{7D85AEDA-844E-407E-9E73-D66794BC96D0},0.000975146090270173,4.71383669004948e-08
589,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{199BB0D0-D5A5-4D99-9D50-4D78137F8CB4},0.000947533852871442,2.35486952807131e-08
590,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{DCCB38BA-A078-4259-9D50-2A82922A6AA3},0.000622835956695784,1.40106503062227e-08
591,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{A63595CD-37B7-424A-BEBC-49399C6622C0},0.000761019706808328,1.26465172458964e-08
592,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{7DECA5F1-87A9-485E-BF80-28D46B4F078A},0.000381601896596713,8.2579848611507e-09
593,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E1AFEF15-62EA-4438-A3E3-CB9D034B5A06},0.000588201932023794,2.25119412953907e-08
594,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{5FCE03A3-990E-4063-839F-40110729FFD2},0.000637378266485437,2.53067650043355e-08
595,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{54BCD44B-54AA-48EB-A462-0E92E2C674DF},0.00143492060472338,2.8179390810403e-08
596,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{6A06C9A5-4846-4035-B953-DEB642587537},0.00017869148338645,1.92730671959528e-09
597,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{62CDB3A9-D2B0-4750-B488-08E9FF3118CD},0.00240511729169447,2.48042515430791e-08
598,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{072C97F8-B439-4936-9030-0D95CAD86DF4},0.00111975782921742,1.11124591230873e-08
599,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{5049D2D6-5A76-490C-B35E-DA4650392E63},0.000378381935641223,2.94225271698327e-09
600,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E886035F-234B-4CD1-8EF5-F0BD1E371724},0.00047766085006292,8.64329033119187e-09
601,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{2E50EF35-BE82-44E8-A387-02F1B358749A},0.000217244969656821,2.7713510861415e-09
602,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8826F1B6-9874-4365-887B-9D5A7C18E65A},0.000286074570953961,4.32081427381325e-09
603,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{930DA6E4-E51D-4563-9555-34F833C793C3},0.000182759538985475,1.99072446177559e-09
604,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D47C185F-42BA-437A-AB33-CD1D5A321CAA},0.000533663810428654,9.88736600815503e-09
605,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{028177D4-84C5-4CD7-AE5B-C6842877CAFC},0.000311805427927324,4.91695394439376e-09
606,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{9911A5B4-1FC1-4114-9D59-3251AEA5DC90},0.000337449406588398,2.71677841226814e-09
607,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E9C38D40-489D-49FB-BD7B-1E28F9E6E880},0.000207474435994938,2.44168327004773e-09
608,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{F4BF375A-0476-47AC-A053-D415441C43C0},0.000472123500297832,4.45016731570019e-09
609,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{F735EF84-8915-4F61-92EF-3DEC9DE20323},0.00032328904352835,3.46204482891851e-09
610,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{4A1B8C0E-8C01-4EBC-8758-007C4205DB27},0.00089233984040188,1.03474498531389e-08
611,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8CF09E36-D8A4-44D4-8FEB-0B077F263163},0.000828683095903454,1.69960410569065e-08
612,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8163A1E2-8BA2-4120-A57A-842B98FC4F18},0.00102444541697093,2.26347075916623e-08
613,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{15646A55-2254-4C52-A989-62DE8DE0BC42},0.000292771665870626,4.6589831767855e-09
614,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{5DC63430-8343-4E90-9AE4-4026A684DE6C},0.00411047453045233,3.9069774617295e-08
615,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{46202FDB-45C7-4A1D-AB29-7048CAF52807},0.000465053946233772,4.06645295203971e-09
616,2020/11/16 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{F5B25BB4-293F-402D-8E14-96FD9E8D3E4B},0.00256874273910205,5.21411021994189e-08
617,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2022/03/31 00:00:00+00,{B7CCF58C-DB75-4E8F-84FA-F68EF7DE0232},0.000450710532704092,7.17165156080487e-09
