OID_,ObjectId,ogcfid,typ_opatre,rok_realiz,delka,datum_expo,GlobalID,SHAPE_Leng,point_x1,point_x2,point_y1,point_y2
127,128,516,Zákaz vjezdu všech motorových vozidel - B11,2000,59.029998779296875,04/11/2022 00:00:00,{A49CA12C-73BE-4416-9051-5B5C0C5361AE},0.000696633942619,16.527794267000001,16.528391647999999,49.177401828999997,49.177760206999999
128,129,46,Jízda cyklistů v protisměru (piktogram),2014,72.190002441406250,04/11/2022 00:00:00,{7ACE72C3-9040-465A-B33D-BA50B25423D6},0.000754196463401,16.500110389000000,16.499602197000002,49.216087289999997,49.215530016999999
129,130,45,Jízda cyklistů v protisměru (piktogram),2014,72.989997863769531,04/11/2022 00:00:00,{29B4FE79-0765-4798-8465-E9E235341CBC},0.000762991994822,16.499602197000002,16.499087243000002,49.215530016999999,49.214967008000002
130,131,490,Zákaz vjezdu všech motorových vozidel - B11,0,664.840026855468750,04/11/2022 00:00:00,{8E0D620D-FBE6-4EDB-A82E-1BBE116C1D52},0.007118967076057,16.515140701000000,16.518352009000001,49.225273823999999,49.236116938999999
131,132,463,Zákaz vjezdu všech motorových vozidel - B11,2003,151.009994506835938,04/11/2022 00:00:00,{53E61D83-3F60-4AE1-84CD-0B49D450867C},0.002072847665012,16.464218063000001,16.462146683000000,49.258856366000003,49.258918852999997
132,133,586,Vjezd cyklistům povolen,2019,63.759998321533203,04/11/2022 00:00:00,{AD7C8A79-9B00-4218-8CCE-D30F92DE345C},0.000822330351497,16.604848379000000,16.605625774000000,49.196520710000001,49.196788730000002
133,134,584,Vyhrazený jízdní pruh pro cyklisty - V14,2013,85.319999694824219,04/11/2022 00:00:00,{4D90BBD4-8649-44CF-B7F9-B843F730CB8E},0.000936254410020,16.598758936999999,16.599469273000000,49.204345910000001,49.203735995999999
134,135,587,Přejezd pro cyklisty,0,10.930000305175781,04/11/2022 00:00:00,{9E2FB408-BFA2-4F18-9716-160409636D8F},0.000106383470576,16.596831728000002,16.596777780000000,49.211775619999997,49.211867310000002
135,136,464,Zákaz vjezdu všech motorových vozidel - B11,1999,70.800003051757812,04/11/2022 00:00:00,{C2EC715D-59AA-496D-8564-37F2D1E55347},0.000819662109455,16.464486542000000,16.463931251000002,49.259355090000000,49.259081164000001
136,137,465,Zákaz vjezdu všech motorových vozidel - B11,2002,65.680000305175781,04/11/2022 00:00:00,{CB8D17CD-E636-4529-A400-A9658BA93DE2},0.000803184762818,16.466386620000002,16.467079258999998,49.260808490000002,49.261122898000004
137,138,470,Zákaz vjezdu všech motorových vozidel - B11,1999,150.759994506835938,04/11/2022 00:00:00,{34E81353-F0DC-4117-A085-1AE2997B2B29},0.002060128007877,16.491400460000001,16.489348400000001,49.247896132999998,49.248078278999998
138,139,471,Zákaz vjezdu všech motorových vozidel - B11,1999,401.829986572265625,04/11/2022 00:00:00,{E9FF25B9-DF38-4CB4-A8D5-C4C27D771EBB},0.004358291012543,16.491407719000001,16.492708508000000,49.247902056000001,49.245062316999999
139,140,517,Zákaz vjezdu všech motorových vozidel - B11,2011,55.169998168945312,04/11/2022 00:00:00,{4DF3B6FA-E47E-4BB8-A18C-1687938B034F},0.000496790084049,16.540655043000001,16.540689782000001,49.180064600000001,49.180560174000000
140,141,585,Vyhrazený jízdní pruh pro cyklisty - V14,2013,82.720001220703125,04/11/2022 00:00:00,{7FCF9814-C613-4D0B-B8C4-2986457DCB6C},0.000907847425972,16.598099772000001,16.598788683999999,49.204911691000000,49.204320432000003
141,142,588,Přejezd pro cyklisty,0,5.579999923706055,04/11/2022 00:00:00,{5159EC09-2A4C-4B1B-9280-4238EA38D796},0.000056432481809,16.595908281000000,16.595874200000001,49.213320689000000,49.213365668000002
142,143,480,Zákaz vjezdu všech motorových vozidel - B11,2002,289.869995117187500,04/11/2022 00:00:00,{EFFA5C76-9587-40FB-B8E5-6A6EC5D1ADFE},0.003016911605057,16.504498139999999,16.505304769999999,49.235744251000000,49.237877126999997
143,144,481,Zákaz vjezdu všech motorových vozidel - B11,2002,269.130004882812500,04/11/2022 00:00:00,{89838576-C087-4C46-A987-529AF75A2205},0.003195437001782,16.505137730000001,16.507853495999999,49.235947731000003,49.234424548000000
144,145,483,Zákaz vjezdu všech motorových vozidel - B11,1999,9.310000419616699,04/11/2022 00:00:00,{61F6394E-9CC1-4E1E-A2B2-05365C9D41F1},0.000121792850032,16.509415966999999,16.509532957000001,49.231408479999999,49.231374615000000
145,146,515,Zákaz vjezdu všech motorových vozidel - B11,0,458.980010986328125,04/11/2022 00:00:00,{8FE9A6A1-9559-419A-9867-00292B441B94},0.005187706348169,16.518554191000000,16.514422602000000,49.180357540999999,49.183427092999999
146,147,509,Zákaz vjezdu všech motorových vozidel - B11,2004,285.940002441406250,04/11/2022 00:00:00,{EA26F82D-0D02-4188-B31B-BC845A13A225},0.003102749055666,16.588369492000002,16.590123515999998,49.246547176999997,49.245633300000001
147,148,510,Zákaz vjezdu všech motorových vozidel - B11,2004,129.529998779296875,04/11/2022 00:00:00,{C1EA0F94-8264-4C60-8FDB-CEB5073064DA},0.001248031953384,16.588292195000001,16.588369492000002,49.245461790999997,49.246547176999997
148,149,466,Zákaz vjezdu všech motorových vozidel - B11,2000,363.329986572265625,04/11/2022 00:00:00,{5DA444ED-FBEF-4257-A4D3-E510BE903295},0.004554508949649,16.471758652999998,16.467615083999998,49.258565441000002,49.258264386999997
149,150,413,Vjezd cyklistům povolen,0,42.729999542236328,04/11/2022 00:00:00,{835B011E-C6A8-430F-BF91-1A9B98EDE998},0.000514713236820,16.636623457999999,16.636170683000000,49.197962895000003,49.197720461000003
150,151,468,Zákaz vjezdu všech motorových vozidel - B11,2002,516.039978027343750,04/11/2022 00:00:00,{05382D3B-69C4-40C9-A60C-73B99828078C},0.006388350603834,16.488462092999999,16.482701015000000,49.248309767000002,49.245918443000001
151,152,469,Zákaz vjezdu všech motorových vozidel - B11,1999,366.450012207031250,04/11/2022 00:00:00,{AC0E8FAF-0358-45D3-B8B7-BCF17D547DA3},0.004524281631633,16.489355659000001,16.485554350000001,49.248084202000001,49.246395866999997
152,153,405,Vjezd cyklistům povolen,0,379.100006103515625,04/11/2022 00:00:00,{D37FEA0B-CA3D-4AAC-BB89-5A4AD1CFC7B3},0.004927634188989,16.639999843999998,16.644705535000000,49.224389971000001,49.225799066999997
153,154,44,Jízda cyklistů v protisměru (piktogram),2014,40.419998168945312,04/11/2022 00:00:00,{D958C92F-D248-4647-9C2D-61438E86BD9D},0.000486272573646,16.499087243000002,16.499509568000001,49.214967008000002,49.214744656999997
154,155,519,Zákaz vjezdu všech motorových vozidel - B11,2014,1445.550048828125000,04/11/2022 00:00:00,{C26557A5-A8ED-48DE-BC67-EAE5B55E5840},0.016610896979655,16.546298589999999,16.558344137999999,49.185308378999999,49.176758466000003
155,156,520,Zákaz vjezdu všech motorových vozidel - B11,2009,142.380004882812500,04/11/2022 00:00:00,{3A943CCE-EF60-4D58-B490-A365AFF4629E},0.001603571469841,16.552114703000001,16.553348638999999,49.188577033999998,49.188809624999998
156,157,503,Zákaz vjezdu všech motorových vozidel - B11,2007,145.539993286132812,04/11/2022 00:00:00,{4C7B149A-EF43-4E76-AC56-66066B2AC702},0.001657464277842,16.588321383000000,16.587033822999999,49.230332492000002,49.230762634000001
157,158,484,Zákaz vjezdu všech motorových vozidel - B11,2000,919.039978027343750,04/11/2022 00:00:00,{DF55697D-7238-42BA-94AF-9BCC317BDA68},0.010496980706285,16.517691874000000,16.509554478999998,49.229874281999997,49.228203022000002
158,159,583,Zákaz vjezdu všech motorových vozidel - B11,0,2340.560058593750000,04/11/2022 00:00:00,{0EE6DD5C-00B9-45CA-8FBD-5A7418875276},0.022553805344670,16.653259071000001,16.645295790999999,49.123190143000002,49.120697481000001
159,160,472,Zákaz vjezdu všech motorových vozidel - B11,1999,150.600006103515625,04/11/2022 00:00:00,{A56A9D0B-4117-4E00-9950-3D641C3DAF98},0.001733066466792,16.493476037000001,16.492126356000000,49.247639769999999,49.248488422999998
160,161,473,Zákaz vjezdu všech motorových vozidel - B11,2002,106.489997863769531,04/11/2022 00:00:00,{A4621461-1734-4C3D-B05E-FF1E474D3328},0.001209599048818,16.495054563000000,16.496011751000001,49.246990824000001,49.246325744000004
161,162,474,Zákaz vjezdu všech motorových vozidel - B11,2002,97.349998474121094,04/11/2022 00:00:00,{33B6D142-2F1C-4FC7-A3E8-53E852B4732B},0.001118268127471,16.496072603999998,16.496949357999998,49.245758315000003,49.245210057999998
162,163,475,Zákaz vjezdu všech motorových vozidel - B11,2000,17.760000228881836,04/11/2022 00:00:00,{143C78F1-0D13-4095-A2BD-A662AA7CFCA1},0.000224739808864,16.497658128000001,16.497867269000000,49.243735200000003,49.243817468000003
163,164,476,Zákaz vjezdu všech motorových vozidel - B11,1999,127.000000000000000,04/11/2022 00:00:00,{99DA03A9-1979-4687-8FEB-9255A67BD275},0.001708739103131,16.498448553999999,16.496767080000001,49.242814062999997,49.243089884000000
164,165,406,Vjezd cyklistům povolen,0,145.899993896484375,04/11/2022 00:00:00,{CFB8A536-9B1E-4C86-8312-04E95CF03DFD},0.001973081580612,16.639999843999998,16.638049751000000,49.224389971000001,49.224199640999998
165,166,477,Zákaz vjezdu všech motorových vozidel - B11,2013,212.059997558593750,04/11/2022 00:00:00,{F398A4D0-690D-489A-8C76-79547A4AF3A1},0.002569014714542,16.499053186000001,16.501321705999999,49.242385224000003,49.241369949000003
166,167,478,Zákaz vjezdu všech motorových vozidel - B11,1999,161.259994506835938,04/11/2022 00:00:00,{6A001F89-04EF-499E-928C-435480A15C5C},0.002112595294588,16.499534274999998,16.497503976000001,49.241765155000003,49.241298321000002
167,168,479,Zákaz vjezdu všech motorových vozidel - B11,1999,47.349998474121094,04/11/2022 00:00:00,{5A314EBB-ADDA-4F11-A6F0-0D0D849D840C},0.000648449914909,16.504685888000001,16.505332943999999,49.237690808000004,49.237733302999999
168,169,482,Zákaz vjezdu všech motorových vozidel - B11,1999,67.309997558593750,04/11/2022 00:00:00,{93C304D5-B361-47B4-852D-C91A942032AC},0.000914760795467,16.505166227000000,16.506073598000000,49.234513366000002,49.234561636000002
169,170,485,Zákaz vjezdu všech motorových vozidel - B11,2016,17.129999160766602,04/11/2022 00:00:00,{D6735AB0-9524-40D3-B2AD-29035D8AA9BE},0.000207952809882,16.509311728000000,16.509496578000000,49.228251344999997,49.228346606999999
170,171,487,Zákaz vjezdu všech motorových vozidel - B11,1999,112.599998474121094,04/11/2022 00:00:00,{A4CE25F1-F840-4092-8EA3-6E5582185698},0.001420144106698,16.517485881999999,16.516172939000000,49.229950592000002,49.230460080999997
171,172,488,Zákaz vjezdu všech motorových vozidel - B11,2000,180.410003662109375,04/11/2022 00:00:00,{D93EAA08-BF64-4320-BE47-03BE7CC25825},0.002444411754870,16.519902265999999,16.517483550000001,49.229646397000003,49.229951456000002
172,173,489,Zákaz vjezdu všech motorových vozidel - B11,0,32.479999542236328,04/11/2022 00:00:00,{32C93643-26F1-430F-AF66-6D82887C1FF8},0.000310416158810,16.519091417999999,16.518952220999999,49.230019798000001,49.229742340999998
173,174,492,Zákaz vjezdu všech motorových vozidel - B11,2005,473.119995117187500,04/11/2022 00:00:00,{09FF9073-CBC9-46E5-B529-1E39A94674FA},0.005246810244270,16.514480335999998,16.518351938999999,49.239347954000003,49.236116942999999
174,175,493,Zákaz vjezdu všech motorových vozidel - B11,1999,64.449996948242188,04/11/2022 00:00:00,{A7310FFB-5EA9-44FD-8E93-54D737FA5D5E},0.000876588183632,16.513613555999999,16.512743456999999,49.240571154999998,49.240526275000001
175,176,494,Zákaz vjezdu všech motorových vozidel - B11,1999,137.160003662109375,04/11/2022 00:00:00,{BB95AACB-8807-43DA-A42A-C274DCFF62DA},0.001454656618894,16.514235458000002,16.513222648999999,49.239537918000003,49.240571398999997
176,177,495,Zákaz vjezdu všech motorových vozidel - B11,1999,127.519996643066406,04/11/2022 00:00:00,{FE6E315D-937F-4D9D-8B4B-0BB29A9D0741},0.001252187389558,16.513365352000001,16.512699936000001,49.243775749000001,49.242714997000000
177,178,496,Zákaz vjezdu všech motorových vozidel - B11,2001,586.650024414062500,04/11/2022 00:00:00,{1B6CC0BA-AE8A-4D5F-9C37-948530ECCF2F},0.007028220831023,16.506991664000001,16.512699936000001,49.245747203000001,49.242714997000000
178,179,522,Zákaz vjezdu všech motorových vozidel - B11,2018,117.209999084472656,04/11/2022 00:00:00,{CFDC3F62-E472-4CDC-9C02-CAF74BA9AC08},0.001569889853547,16.561822497000001,16.560281934999999,49.178443803000000,49.178732244000003
179,180,523,Zákaz vjezdu všech motorových vozidel - B11,2014,109.589996337890625,04/11/2022 00:00:00,{54AABFC4-3594-42CE-BE57-C6F96A7F0AC1},0.001423304499354,16.555121716999999,16.556479219000000,49.177895091000003,49.177554528999998
180,181,524,Zákaz vjezdu všech motorových vozidel - B11,2014,251.639999389648438,04/11/2022 00:00:00,{6DE13371-9080-471D-8877-55454A682C6B},0.003096950738458,16.553102745000000,16.555736780000000,49.179002830000002,49.177872954999998
181,182,525,Zákaz vjezdu všech motorových vozidel - B11,2014,402.260009765625000,04/11/2022 00:00:00,{92BE6E04-D2D6-4BD4-8D24-F8EB20EB376B},0.005377000161491,16.552700163000001,16.557967910999999,49.175610261000003,49.174679537000003
182,183,504,Zákaz vjezdu všech motorových vozidel - B11,2007,25.309999465942383,04/11/2022 00:00:00,{D1797926-BCD1-4E25-890C-0D3D60833795},0.000344142447126,16.587294953000001,16.586953430000001,49.230381672000000,49.230339291999996
183,184,505,Zákaz vjezdu všech motorových vozidel - B11,2007,468.320007324218750,04/11/2022 00:00:00,{1AE7BE60-A5A5-4F28-B85F-66056F544BEE},0.004626912181780,16.593609362999999,16.591927654999999,49.235453528999997,49.239272112999998
184,185,506,Zákaz vjezdu všech motorových vozidel - B11,2004,487.359985351562500,04/11/2022 00:00:00,{0349F2B5-59AA-4469-B902-4230757A7FE7},0.005154206159470,16.591927654999999,16.590876546000001,49.239272112999998,49.242639920000002
185,186,507,Zákaz vjezdu všech motorových vozidel - B11,2004,586.780029296875000,04/11/2022 00:00:00,{7CA6DC14-1048-4171-A5B9-F757AABF6362},0.005446179978202,16.590342461999999,16.590121355000001,49.240489158999999,49.245630994000003
186,187,508,Zákaz vjezdu všech motorových vozidel - B11,2004,174.520004272460938,04/11/2022 00:00:00,{06ACA8AB-6688-4D13-B5F5-673735EB1AE6},0.002394733266780,16.588465966000001,16.590858990000001,49.242767084999997,49.242857548000003
187,188,512,Zákaz vjezdu všech motorových vozidel - B11,2010,299.429992675781250,04/11/2022 00:00:00,{B58094C5-D4E2-42B2-A0D9-BE1AFF21A5BA},0.003532753483280,16.476960383000002,16.473954458000001,49.204812316000002,49.203023924000000
188,189,513,Zákaz vjezdu všech motorových vozidel - B11,2010,183.479995727539062,04/11/2022 00:00:00,{7AF07C4F-A92F-4461-8430-3FC596C05F30},0.001990831607083,16.516805081000001,16.515330227000000,49.199290009000002,49.197952766999997
189,190,514,Zákaz vjezdu všech motorových vozidel - B11,2009,833.869995117187500,04/11/2022 00:00:00,{FB94A6F9-2E82-46A0-8602-7E8693A104FB},0.009919139021721,16.511665806000000,16.520186206000002,49.181808085000000,49.177018007000001
190,191,518,Zákaz vjezdu všech motorových vozidel - B11,2011,334.510009765625000,04/11/2022 00:00:00,{0D2C7252-1C47-4991-9FC4-658861C2FE72},0.004225469677904,16.544012719000001,16.540131607999999,49.181449719000000,49.182749293000001
191,192,521,Zákaz vjezdu všech motorových vozidel - B11,2014,303.640014648437500,04/11/2022 00:00:00,{2EBF3078-1824-4809-A7BE-D85153881945},0.002989167508753,16.558469278000000,16.559518202000000,49.178536518999998,49.181039642999998
192,193,540,Zákaz vjezdu všech motorových vozidel - B11,2015,770.200012207031250,04/11/2022 00:00:00,{304283CF-380D-4842-A33C-3776004B14E3},0.007628797886557,16.663120015000001,16.661795474000002,49.124526400000001,49.130769720000004
193,194,555,Zákaz vjezdu všech motorových vozidel - B11,2019,85.459999084472656,04/11/2022 00:00:00,{73FC6A26-9F45-42DD-85F0-7454E6FD9188},0.001132604060446,16.601351035000000,16.600249685000001,49.207788471999997,49.207524237000001
194,195,556,Zákaz vjezdu všech motorových vozidel - B11,2019,113.069999694824219,04/11/2022 00:00:00,{61C830E8-0FB4-415D-8923-46C0F2E272DB},0.001203660617358,16.608115587000000,16.607377338999999,49.197470871000000,49.198115604999998
195,196,557,Zákaz vjezdu všech motorových vozidel - B11,2016,354.660003662109375,04/11/2022 00:00:00,{9394830B-6DF7-4578-AF75-58D1AFDB1ADF},0.003615927247839,16.639754998000001,16.638700146000001,49.208771962999997,49.207911557999999
196,197,558,Zákaz vjezdu všech motorových vozidel - B11,2013,120.690002441406250,04/11/2022 00:00:00,{A1DCC630-BA48-4659-832F-974AB6A48AFB},0.001118842749329,16.715587826000000,16.715786865999998,49.204305394999999,49.203252788000000
197,198,559,Zákaz vjezdu všech motorových vozidel - B11,1998,426.920013427734375,04/11/2022 00:00:00,{4CA6A447-1DCC-406F-AEE4-CC2A472B8494},0.005384055436624,16.717346449000001,16.712384590999999,49.207037757000002,49.208836970999997
198,199,560,Zákaz vjezdu všech motorových vozidel - B11,1998,426.079986572265625,04/11/2022 00:00:00,{877955EB-DCC0-49C1-969A-1D030EB54DBF},0.004218836962520,16.716494701999999,16.718612046000001,49.203478433000001,49.206975614999998
199,200,561,Zákaz vjezdu všech motorových vozidel - B11,2014,1065.939941406250000,04/11/2022 00:00:00,{9FECC519-511B-429A-9C05-37BF280128BC},0.011866171302399,16.710749111999998,16.718723964999999,49.210301796000003,49.215889032000000
200,201,562,Zákaz vjezdu všech motorových vozidel - B11,0,983.659973144531250,04/11/2022 00:00:00,{E4A44CAE-5FB2-4630-AB00-BACA94DE36C0},0.011974752197255,16.654496492000000,16.643878974000000,49.239823221000002,49.245056138000002
201,202,397,Vjezd cyklistům povolen,0,106.629997253417969,04/11/2022 00:00:00,{293557FD-2F0E-4004-A0B2-93106DDD394A},0.000991486325065,16.612393664999999,16.612725619999999,49.196257154999998,49.195323574000000
202,203,398,Vjezd cyklistům povolen,0,87.900001525878906,04/11/2022 00:00:00,{28340644-4E19-4351-A2A5-DB2B9B223DCC},0.000802310362324,16.611560644000001,16.611741116000001,49.196111238999997,49.195329821999998
203,204,563,Zákaz vjezdu všech motorových vozidel - B11,2012,2300.540039062500000,04/11/2022 00:00:00,{27EC4EDA-824C-4EF6-888A-41F1BF8B9BE0},0.028312763026490,16.618409057000001,16.597337998000000,49.259143549999997,49.256782303999998
204,205,564,Zákaz vjezdu všech motorových vozidel - B11,1998,100.160003662109375,04/11/2022 00:00:00,{C8F89458-4956-4738-BF6E-D1E95B47B253},0.001236816541297,16.597337998000000,16.596217733000000,49.256782303999998,49.257300069999999
205,206,526,Zákaz vjezdu všech motorových vozidel - B11,2014,458.059997558593750,04/11/2022 00:00:00,{DF2D0234-81FB-46DA-97D5-08FBC867332E},0.006049069379165,16.552249350000000,16.558104986000000,49.176746522000002,49.175732639000003
206,207,403,Vjezd cyklistům povolen,0,158.149993896484375,04/11/2022 00:00:00,{2D955198-92B9-4FA8-8CE9-AE22369917E5},0.001551746360934,16.642334191000000,16.641760919999999,49.215599273000002,49.216902204999997
207,208,565,Zákaz vjezdu všech motorových vozidel - B11,2012,2221.070068359375000,04/11/2022 00:00:00,{9C68BDAB-D4A9-4A7C-85C5-A5FD110905BB},0.025611229838049,16.624903103000001,16.640848134999999,49.259866699000000,49.247200718999999
208,209,566,Zákaz vjezdu všech motorových vozidel - B11,2012,1352.319946289062500,04/11/2022 00:00:00,{3D163421-6C94-4D6F-8386-28C718EC6F9E},0.015729947135346,16.625811288000001,16.613168237000000,49.263464200999998,49.269544936000003
209,210,567,Zákaz vjezdu všech motorových vozidel - B11,0,26.200000762939453,04/11/2022 00:00:00,{4BE8CC02-FF22-4B58-96EA-D766F202FBD8},0.000349568015619,16.632636862999998,16.632295382999999,49.283792607000002,49.283717846000002
210,211,568,Zákaz vjezdu všech motorových vozidel - B11,2012,129.949996948242188,04/11/2022 00:00:00,{1788DE1D-7E3B-4EFA-AC41-02D9F1635247},0.001783145099201,16.629884214000000,16.628103664000001,49.290908827999999,49.290891250999998
211,212,569,Zákaz vjezdu všech motorových vozidel - B11,2019,310.679992675781250,04/11/2022 00:00:00,{74323091-3DDA-43DC-8676-4CBD4BD1DC73},0.003134946167108,16.565038325000000,16.563234027000000,49.262037900999999,49.259547558000001
212,213,427,Vjezd cyklistům zakázán,0,87.830001831054688,04/11/2022 00:00:00,{06A882AD-51EA-4703-A669-F03B0269E506},0.000928741208468,16.651927034000000,16.652550303000002,49.143741122999998,49.143089586999999
213,214,386,Vjezd cyklistům povolen,0,199.169998168945312,04/11/2022 00:00:00,{87F12ADA-AAB1-4502-8C3D-D0AD0BC83CDF},0.002510237878177,16.530013905000001,16.532341957000000,49.174660005000000,49.173734656999997
214,215,387,Vjezd cyklistům povolen,0,85.169998168945312,04/11/2022 00:00:00,{748A0D28-1695-40CF-A153-1D94B2124D1E},0.000997826501226,16.530013905000001,16.530860871000002,49.174660005000000,49.175187391999998
215,216,388,Vjezd cyklistům povolen,0,161.619995117187500,04/11/2022 00:00:00,{36BB9353-D90C-4A3C-A5D5-667E8EA7BB04},0.002048826902922,16.525903779000000,16.527807222000000,49.176654786999997,49.177277648999997
216,217,389,Vjezd cyklistům povolen,0,212.589996337890625,04/11/2022 00:00:00,{13A64A1F-51E9-41CE-AA6A-CB3C779109A4},0.002146569564323,16.595710327999999,16.594504498999999,49.177426766000004,49.175719530999999
217,218,390,Vjezd cyklistům povolen,0,165.779998779296875,04/11/2022 00:00:00,{BFB22C05-D05A-4E8F-8CC7-88A30BA00CB3},0.001768058100367,16.596398615999998,16.597648537000001,49.177842022000000,49.179076678999998
218,219,391,Vjezd cyklistům povolen,0,182.770004272460938,04/11/2022 00:00:00,{31E342B1-69E2-4BA7-A4F6-3390C8090416},0.002382508330306,16.611349088000001,16.609065371000000,49.191177347000000,49.190498390000002
219,220,392,Vjezd cyklistům povolen,0,50.080001831054688,04/11/2022 00:00:00,{EFE167DF-20EC-4193-B748-21847B7DE3B3},0.000662061348217,16.613317326000001,16.613959852000001,49.193653316999999,49.193493674999999
220,221,393,Vjezd cyklistům povolen,0,51.209999084472656,04/11/2022 00:00:00,{A1747AE1-14AA-4886-8E80-9B4463782466},0.000654628513274,16.605154818999999,16.605748085999998,49.192263685000000,49.192441141000003
221,222,394,Vjezd cyklistům povolen,0,65.830001831054688,04/11/2022 00:00:00,{E043AE08-53C7-4006-99F1-E68312A93A39},0.000891415927222,16.604667229000000,16.605549636999999,49.193682295000002,49.193808701000002
222,223,395,Vjezd cyklistům povolen,0,65.900001525878906,04/11/2022 00:00:00,{D17DA70E-BEA6-4B77-AB06-C59094FB2C65},0.000892390861824,16.604539197000001,16.605422579999999,49.194033845000000,49.194160320000002
223,224,399,Vjezd cyklistům povolen,0,756.429992675781250,04/11/2022 00:00:00,{58FBFBE5-F7EE-40A7-90C3-B728D836E5EF},0.007637088046714,16.553714718999998,16.557405874000001,49.216140191000001,49.210278660999997
224,225,401,Vjezd cyklistům povolen,0,332.779998779296875,04/11/2022 00:00:00,{F92DB027-BA6C-4867-AC22-C9E869778F52},0.003667151059753,16.552502830000002,16.555296319000000,49.226887761999997,49.224533678000000
225,226,402,Vjezd cyklistům povolen,0,201.910003662109375,04/11/2022 00:00:00,{2FE9D0F7-4761-46A8-9144-6470755772D3},0.002188892896237,16.633963007999998,16.632517519000000,49.214949302000001,49.216376680000003
226,227,467,Zákaz vjezdu všech motorových vozidel - B11,1999,190.699996948242188,04/11/2022 00:00:00,{63E3455F-1531-4F4C-82A2-42F2D58C18CC},0.001809810436341,16.461330828000001,16.461414935000001,49.254795635999997,49.256431812000002
227,228,404,Vjezd cyklistům povolen,0,316.829986572265625,04/11/2022 00:00:00,{51577071-C004-40BC-BC9D-D3EA9F838E64},0.003076578078954,16.641353402000000,16.639999843999998,49.221734636999997,49.224389971000001
228,229,407,Vjezd cyklistům povolen,0,646.789978027343750,04/11/2022 00:00:00,{3C8482B2-372A-4E54-BBAE-E1BB07DCE2A5},0.007409217121317,16.638049751000000,16.642008906000001,49.224199640999998,49.228056932999998
229,230,408,Vjezd cyklistům povolen,0,900.650024414062500,04/11/2022 00:00:00,{3B300C52-19F8-4C24-BCBF-D509D9E37459},0.010983079009120,16.639459861999999,16.648840673999999,49.224437479999999,49.228328335999997
230,231,410,Vjezd cyklistům povolen,0,700.969970703125000,04/11/2022 00:00:00,{E3020DFD-4C9B-4BC0-83B2-06021D349F3E},0.009310212199512,16.659629926000001,16.668686519000001,49.212983141999999,49.212466214999999
231,232,412,Vjezd cyklistům povolen,0,287.209991455078125,04/11/2022 00:00:00,{BF0CF2AE-27A6-49AC-82ED-594368DE5641},0.002621536386416,16.628691323999998,16.628369962000001,49.195990807999998,49.193437930000002
232,233,415,Vjezd cyklistům zakázán,0,35.279998779296875,04/11/2022 00:00:00,{9E56EEEC-835F-46A0-898B-C60D26B315CB},0.000478662826764,16.621671081999999,16.622145773000000,49.179703291000003,49.179764826000003
233,234,416,Vjezd cyklistům povolen,0,268.440002441406250,04/11/2022 00:00:00,{266E18F1-C848-40D4-BEC0-6222C7E130E0},0.003437939644080,16.615587058999999,16.618825144999999,49.171997722000000,49.173089414000003
234,235,417,Vjezd cyklistům povolen,0,89.709999084472656,04/11/2022 00:00:00,{2B01FD9A-FAE4-4F87-8E63-0AA96A992E0A},0.000806883385929,16.623307144000002,16.623288674000001,49.168749063000000,49.169555721000002
235,236,39,Jízda cyklistů v protisměru - E12,2014,73.050003051757812,04/11/2022 00:00:00,{3E412A0F-8A13-4A8A-9DCA-1B21F2F87FE4},0.000759105362081,16.496636431999999,16.496133081000000,49.215926189000001,49.215358035999998
236,237,414,Zákaz vjezdu všech motorových vozidel - B11,2012,371.609985351562500,04/11/2022 00:00:00,{1265D10B-853F-409A-936B-E747677D02D0},0.004879807451844,16.634289594999998,16.638983146000001,49.177036733000001,49.177523356000002
237,238,411,Vjezd cyklistům povolen,2007,498.160003662109375,04/11/2022 00:00:00,{400D61FF-3979-4C03-AB96-3CC33D3C033B},0.004162056398025,16.629249781999999,16.628045330999999,49.198461766000001,49.202317610000001
238,239,418,Vjezd cyklistům povolen,0,1202.199951171875000,04/11/2022 00:00:00,{1638BB0B-DC92-439C-A62B-DA824E80DB69},0.011051267062309,16.634356946000000,16.631763928000002,49.166398028000003,49.177010873999997
239,240,419,Vjezd cyklistům povolen,0,618.979980468750000,04/11/2022 00:00:00,{EA02AF2F-1C80-4B25-AC9F-846D84452A9A},0.005953092593473,16.623455774000000,16.625920717000000,49.166358127000002,49.161115279999997
240,241,420,Vjezd cyklistům povolen,0,63.799999237060547,04/11/2022 00:00:00,{8C7A8EFB-3A72-464D-BC0F-BCEF53AF1EAB},0.000843650133067,16.625380423999999,16.626199851999999,49.155872266999999,49.156072973999997
241,242,421,Vjezd cyklistům povolen,0,439.760009765625000,04/11/2022 00:00:00,{42C89D27-F69F-45F6-8077-BC1D240E85CB},0.004183000848494,16.628360177000001,16.630132443000001,49.141297897999998,49.145069559000000
242,243,422,Vjezd cyklistům povolen,0,1117.609985351562500,04/11/2022 00:00:00,{E9B30F13-651D-458B-9EAC-0959D33B600E},0.014678059655979,16.644228414000001,16.630132443000001,49.144034202999997,49.145069559000000
243,244,423,Vjezd cyklistům povolen,0,222.259994506835938,04/11/2022 00:00:00,{F5241887-277A-45F5-9829-E006F2991CDD},0.003039872524505,16.646398794000000,16.643363641000001,49.136396283000003,49.136455900000001
