X,Y,objectid,join_count,target_fid,id,d,e,datum,den,rok,mesic,srazka,pricina,alkohol,zavineni,nasledky,stav_vozovky,povetrnostni_podm,viditelnost,rozhled,misto_nehody,druh_komun,druh_vozidla,stav_ridic,ovlivneni_ridice,osoba,ozn_osoba,pohlavi,nasledek,usmrceno_os,tezce_zran_os,lehce_zran_os,hmotna_skoda,cas,hodina,mesic_t,den_v_tydnu,vek_skupina,nazev,point_x,point_y,globalid
16.594383706,49.1868324910001,525,1,526,60206150935,-599248.852,-1161564.317,2015/06/01 00:00:00+00,1,2015,6,jiný druh nehody,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,440,1350,13,červen,pondělí,33-44,Brno-střed,16.5943837,49.18683249,{84EDFD12-DD52-4C60-97FA-DA5F1108D201}
16.6058498410001,49.1898193660001,526,1,527,60206150939,-598382.222,-1161323.986,2015/06/01 00:00:00+00,1,2015,6,"srážka s vozidlem zaparkovaným, odstaveným",řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda pouze s hmotnou škodou,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,0,150,2050,20,červen,pondělí,33-44,Brno-střed,16.60584983,49.18981936,{99E27766-255C-4092-ABE1-743324501C59}
16.6058498410001,49.1898193660001,527,1,528,60206150939,-598382.222,-1161323.986,2015/06/01 00:00:00+00,1,2015,6,"srážka s vozidlem zaparkovaným, odstaveným",řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda pouze s hmotnou škodou,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,0,150,2050,20,červen,pondělí,24-32,Brno-střed,16.60584983,49.18981936,{0C19A9B0-C430-4497-97E5-39B581097A2D}
16.521022277,49.2293871950001,528,1,529,60206150955,-604050.984,-1156281.934,2015/06/03 00:00:00+00,3,2015,6,srážka s chodcem,nezaviněná řidičem,Ne,chodcem,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,10,1630,16,červen,středa,24-32,Brno-Bystrc,16.52102227,49.22938719,{5F6B4E51-5354-4DE8-8729-31F8EA8FB3FD}
16.6551276020001,49.19632268,529,1,530,60206150962,-594733.953,-1160989.817,2015/06/04 00:00:00+00,4,2015,6,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,330,640,6,červen,čtvrtek,24-32,Brno-Židenice,16.65512759,49.19632268,{908F0579-6B29-4367-8481-0693C120B054}
16.529930064,49.2258598290001,530,1,531,60206150967,-603448.629,-1156742.29,2015/05/16 00:00:00+00,6,2015,5,jiný druh nehody,jiný druh nesprávného způsobu jízdy,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,930,9,květen,sobota,61-70,Brno-Bystrc,16.52993006,49.22585983,{11092B2F-2577-4614-86A3-5D6750269A79}
16.6225856610001,49.169379932,531,1,532,60206150972,-597413.257,-1163714.774,2015/06/05 00:00:00+00,5,2015,6,srážka s chodcem,nezaviněná řidičem,Ne,chodcem,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,1,0,1615,16,červen,pátek,33-44,Brno-jih,16.62258565,49.16937993,{9E1237A3-B41F-4557-A158-72FEF3245C6A}
16.602700154,49.2133845600001,532,1,533,60206151009,-598328.691,-1158693.97,2015/06/10 00:00:00+00,3,2015,6,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi od 0,8‰ do 1,0‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,20,2210,22,červen,středa,33-44,Brno-Královo Pole,16.60270015,49.21338456,{6906C351-A01A-4ABA-8FF5-2880F576F374}
16.5932299,49.2263483510001,533,1,534,60206151014,-598859.424,-1157186.499,2015/06/11 00:00:00+00,4,2015,6,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,400,1340,13,červen,čtvrtek,33-44,Brno-Královo Pole,16.59322989,49.22634835,{4679AE19-0DA9-4E90-B450-52B6B7DB23B0}
16.60479702,49.1930385540001,534,1,535,60206151041,-598420.032,-1160959.828,2015/06/15 00:00:00+00,1,2015,6,srážka s jedoucím nekolejovým vozidlem,"nepřizpůsobení rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,1,0,100,1205,12,červen,pondělí,33-44,Brno-střed,16.60479701,49.19303855,{2A6C1811-0A1E-4FC7-8DC2-0215B5806A90}
16.663460651,49.18952799,535,1,536,60206151049,-594210.778,-1161805.939,2015/06/16 00:00:00+00,2,2015,6,srážka s jedoucím nekolejovým vozidlem,"jízda na ""červenou"" 3-barevného semaforu",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,70,800,8,červen,úterý,33-44,Brno-Židenice,16.66346064,49.18952799,{03B87D52-908E-4161-805E-E0254E2D3074}
16.518631412,49.2317973510001,536,1,537,60206151053,-604194.962,-1155996.589,2015/06/16 00:00:00+00,2,2015,6,havárie,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,1615,16,červen,úterý,33-44,Brno-Bystrc,16.5186314,49.23179735,{083F6DB6-AF28-43EC-9276-6FAF99CD1E1E}
16.532989088,49.226487783,537,1,538,60206151069,-603219.571,-1156697.036,2015/06/18 00:00:00+00,4,2015,6,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,130,1930,19,červen,čtvrtek,45-60,Brno-Bystrc,16.53298908,49.22648778,{8598161F-A6F3-4C10-86B3-632B99EE04FD}
16.590800911,49.2264984180001,538,1,539,60206151071,-599033.509,-1157150.861,2015/06/18 00:00:00+00,4,2015,6,"srážka s vozidlem zaparkovaným, odstaveným",jiný druh nepřiměřené rychlosti,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,260,2248,22,červen,čtvrtek,19-24,Brno-Královo Pole,16.5908009,49.22649841,{F4D5B81C-D01B-4238-8C02-442E793B9C0C}
16.6299440230001,49.1399211360001,539,1,540,60206151101,-597230.866,-1167029.328,2015/06/22 00:00:00+00,1,2015,6,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,déšť,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,110,1637,16,červen,pondělí,45-60,Brno-jih,16.62994401,49.13992113,{C5705A90-380F-4C8D-B71A-EADA792DD263}
16.5752158440001,49.2426404510001,540,1,541,60206151112,-599968.337,-1155243.935,2015/06/23 00:00:00+00,2,2015,6,srážka s jedoucím nekolejovým vozidlem,"při předjíždění došlo k ohrožení předjížděného řidiče vozidla (vynucované zařazení, předjížděný řidič musel prudce brzdit, měnit směr jízdy apod.)",Nezjišťován,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,150,1645,16,červen,úterý,33-44,Brno-Medlánky,16.57521584,49.24264045,{70C0B056-860B-4098-9746-17E39C7EEF7A}
16.591162797,49.1881306340001,541,1,542,60206151123,-599466.719,-1161395.524,2015/06/25 00:00:00+00,4,2015,6,srážka s jedoucím nekolejovým vozidlem,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,210,1345,13,červen,čtvrtek,45-60,Brno-střed,16.59116279,49.18813063,{10D76042-99AA-4D8D-A77E-31693B27C767}
16.475668571,49.2321853810001,542,1,543,60206151125,-607300.403,-1155612.935,2015/06/25 00:00:00+00,4,2015,6,havárie,jiný druh nepřiměřené rychlosti,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,0,1205,12,červen,čtvrtek,71 a více,Brno-Bystrc,16.47566856,49.23218538,{5499CF0D-9DA1-4F45-922B-80D86CB3C4BB}
16.6109818900001,49.190877302,543,1,544,60206151132,-597997.693,-1161247.213,2015/06/26 00:00:00+00,5,2015,6,srážka s pevnou překážkou,nezvládnutí řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,10,40,4,červen,pátek,33-44,Brno-střed,16.61098188,49.1908773,{32055520-04F2-44CD-AEBA-7E158878FBE8}
16.599111866,49.208006395,544,1,545,60206151189,-598652.924,-1159260.456,2015/07/02 00:00:00+00,4,2015,7,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,1,0,1240,12,červenec,čtvrtek,45-60,Brno-střed,16.59911186,49.20800639,{2A93B04C-698A-42E2-89E8-D8AE41A51A16}
16.5640101380001,49.1929535140001,545,1,546,60206151195,-601376.367,-1160648.885,2015/07/02 00:00:00+00,4,2015,7,jiný druh nehody,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,20,2025,20,červenec,čtvrtek,24-32,Brno-střed,16.56401013,49.19295351,{88519DDC-2E4B-4324-BCC3-01947403B379}
16.5971890430001,49.2110655770001,546,1,547,60206151219,-598755.604,-1158907.167,2015/07/04 00:00:00+00,6,2015,7,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi od 0,8‰ do 1,0‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,2040,20,červenec,sobota,24-32,Brno-Královo Pole,16.59718903,49.21106557,{2E4F03F4-60A8-49A6-AFDD-D90D628BDA27}
16.6233198350001,49.1664680370001,547,1,548,60206151260,-597394.762,-1164042.459,2015/07/12 00:00:00+00,7,2015,7,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,150,1220,12,červenec,neděle,33-44,Brno-jih,16.62331983,49.16646803,{A8E0859F-A2D9-48C0-802B-EE17A5442B9F}
16.6174133320001,49.1994585630001,548,1,549,60206151266,-597429.225,-1160348.793,2015/07/13 00:00:00+00,1,2015,7,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",chlapec (do 15 let),lehké zranění,0,0,1,10,1445,14,červenec,pondělí,12-15,Brno-střed,16.61741332,49.19945856,{5DBD01ED-AB81-4ABE-BC1A-867F1ADF0A4F}
16.601818684,49.2049541910001,549,1,550,60206151276,-598493.349,-1159619.115,2015/07/01 00:00:00+00,3,2015,7,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Nezjišťován,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,70,2300,23,červenec,středa,33-44,Brno-střed,16.60181868,49.20495419,{2B72EEF9-5301-427F-83E8-9BA4183545C9}
16.50686023,49.2459652090001,550,1,551,60206151279,-604875.724,-1154337.228,2015/07/15 00:00:00+00,3,2015,7,havárie,řidič se plně nevěnoval řízení vozidla,Nezjišťován,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,0,1220,12,červenec,středa,61-70,Brno-Kníničky,16.50686022,49.24596521,{06F7B4AB-1B39-4F18-9473-27D5B9025203}
16.547247194,49.1931209200001,551,1,552,60206151285,-602588.904,-1160498.258,2015/07/16 00:00:00+00,4,2015,7,havárie,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)","Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - bez veřejného osvětlení, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,0,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,20,10,1,červenec,čtvrtek,33-44,Brno-Kohoutovice,16.54724719,49.19312092,{ADE1A7FD-35DA-476A-B674-351F500B1C25}
16.6029209930001,49.2105074230001,552,1,553,60206151293,-598347.097,-1159013.793,2015/07/16 00:00:00+00,4,2015,7,havárie,nezvládnutí řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace sledovaná (ve vybraných městech),jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,10,2320,23,červenec,čtvrtek,24-32,Brno-Královo Pole,16.60292098,49.21050742,{85C8B66D-5BBE-4DB4-92C9-050F3BFB4E3F}
16.6339707010001,49.16310416,553,1,554,60206151347,-596662.633,-1164497.625,2015/07/24 00:00:00+00,5,2015,7,srážka s jedoucím nekolejovým vozidlem,při vjíždění na silnici,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,400,1555,15,červenec,pátek,45-60,Brno-jih,16.63397069,49.16310416,{54492ED3-77CC-4207-ADA5-4527FAE316E4}
16.596361111,49.175911893,554,1,555,60206151364,-599236.233,-1162787.181,2015/07/27 00:00:00+00,1,2015,7,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,160,1515,15,červenec,pondělí,19-24,Brno-střed,16.5963611,49.17591189,{7B876C47-C1F8-417F-A828-A417FED1BD94}
16.628398997,49.1939760430001,555,1,556,60206151402,-596698.64,-1161040.821,2015/08/01 00:00:00+00,6,2015,8,havárie,jiný druh nepřiměřené rychlosti,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,1900,19,srpen,sobota,45-60,Brno-střed,16.62839899,49.19397604,{37A9F723-8E9C-47EC-B66B-F49FC7B77076}
16.597569304,49.1795560520001,556,1,557,60206151407,-599105.058,-1162393.77,2015/08/02 00:00:00+00,7,2015,8,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,1410,14,srpen,neděle,24-32,Brno-střed,16.5975693,49.17955605,{05BACFA5-3978-40B2-8D01-CA3DA7D9A803}
16.56140372,49.1670642600001,557,1,558,60206151409,-601876.337,-1163490.463,2015/08/02 00:00:00+00,7,2015,8,havárie,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)","Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,0,1655,16,srpen,neděle,24-32,Brno-Starý Lískovec,16.56140371,49.16706426,{D1423D59-C9AD-45F2-BE73-F5A39A60B1E1}
16.5821578750001,49.1708909700001,558,1,559,60206151431,-600325.912,-1163230.743,2015/08/05 00:00:00+00,3,2015,8,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,těžké zranění,0,1,0,100,1715,17,srpen,středa,24-32,Brno-Bohunice,16.58215787,49.17089097,{832B617E-9904-4482-AFC1-E9B430E0DDEE}
16.6156741560001,49.1960974460001,559,1,560,60206151437,-597595.356,-1160706.796,2015/08/06 00:00:00+00,4,2015,8,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,210,655,6,srpen,čtvrtek,24-32,Brno-střed,16.61567415,49.19609744,{5B9D1294-D9FD-44AD-A414-346FC1992829}
